Case_ID,Timestamp,Event,Flammability_Score
31526,2025-11-08 14:41:00.940612830,Destroyed,0.34
42032,2025-11-08 14:41:02.671868136,Destroyed,0.49
33553,2025-11-08 14:41:03.175278474,Destroyed,0.86
39817,2025-11-08 14:41:07.261105836,Destroyed,0.49
38535,2025-11-08 14:41:07.738236288,Destroyed,0.66
54295,2025-11-08 14:41:08.209606494,Ignition,0.5
33517,2025-11-08 14:41:08.829777060,Destroyed,0.34
38640,2025-11-08 14:41:11.238793020,Ignition,0.66
53276,2025-11-08 14:41:14.422696860,Ignition,0.5
40970,2025-11-08 14:41:14.819016660,Ignition,0.49
56262,2025-11-08 14:41:14.907034254,Ignition,0.5
39400,2025-11-08 14:41:15.932131440,Ignition,0.49
53510,2025-11-08 14:41:17.285440770,Fire_Arrival,0.5
53129,2025-11-08 14:41:21.078246588,Ignition,0.5
56866,2025-11-08 14:41:21.824835270,Fire_Arrival,0.5
40502,2025-11-08 14:41:23.478136956,Ignition,0.36
39868,2025-11-08 14:41:24.855908988,Ignition,0.64
35480,2025-11-08 14:41:26.672468748,Fire_Arrival,0.36
54374,2025-11-08 14:41:28.929309252,Destroyed,0.5
43974,2025-11-08 14:41:31.486986126,Ignition,0.34
54432,2025-11-08 14:41:35.714739972,Fire_Arrival,0.5
32165,2025-11-08 14:41:35.923544532,Ignition,0.69
40582,2025-11-08 14:41:37.318655694,Destroyed,0.66
36369,2025-11-08 14:41:38.154159486,Ignition,0.56
39399,2025-11-08 14:41:38.229634680,Ignition,0.69
42509,2025-11-08 14:41:38.503976208,Destroyed,0.19
34924,2025-11-08 14:41:39.600801990,Destroyed,0.46
39466,2025-11-08 14:41:42.864662766,Ignition,0.49
38630,2025-11-08 14:41:43.050373476,Ignition,0.51
31587,2025-11-08 14:41:44.252735946,Destroyed,0.34
35481,2025-11-08 14:41:46.359373434,Fire_Arrival,0.49
30358,2025-11-08 14:41:47.118958098,Destroyed,0.71
40566,2025-11-08 14:41:48.130743078,Fire_Arrival,0.46
46021,2025-11-08 14:41:53.414639490,Destroyed,0.66
55008,2025-11-08 14:41:56.084593746,Destroyed,0.5
39188,2025-11-08 14:41:56.581341984,Ignition,0.69
43242,2025-11-08 14:41:56.795553324,Destroyed,0.51
56867,2025-11-08 14:42:01.250374140,Fire_Arrival,0.5
40571,2025-11-08 14:42:01.565792502,Ignition,0.49
40271,2025-11-08 14:42:03.357978168,Ignition,0.34
44181,2025-11-08 14:42:03.631103082,Ignition,0.54
54271,2025-11-08 14:42:04.527292956,Destroyed,0.5
38601,2025-11-08 14:42:04.626966030,Ignition,0.34
38581,2025-11-08 14:42:04.967706864,Ignition,0.19
35479,2025-11-08 14:42:12.791484804,Fire_Arrival,0.46
39439,2025-11-08 14:42:13.652145756,Ignition,0.86
39437,2025-11-08 14:42:14.068388664,Ignition,0.69
55722,2025-11-08 14:42:15.362073329,Ignition,0.5
35646,2025-11-08 14:42:17.287811004,Destroyed,0.66
37082,2025-11-08 14:42:18.110466606,Ignition,0.49
46473,2025-11-08 14:42:18.399355536,Ignition,0.36
35070,2025-11-08 14:42:20.343197718,Destroyed,0.36
36380,2025-11-08 14:42:24.163421916,Fire_Arrival,0.36
34363,2025-11-08 14:42:24.216455832,Destroyed,0.49
55299,2025-11-08 14:42:24.862881180,Destroyed,0.5
56464,2025-11-08 14:42:25.662305628,Fire_Arrival,0.5
38661,2025-11-08 14:42:28.945746150,Ignition,0.49
54039,2025-11-08 14:42:29.009399646,Destroyed,0.5
40599,2025-11-08 14:42:29.948507988,Ignition,0.49
55351,2025-11-08 14:42:41.378811972,Fire_Arrival,0.5
35653,2025-11-08 14:42:43.478438034,Destroyed,0.86
36368,2025-11-08 14:42:43.961073618,Fire_Arrival,0.36
37458,2025-11-08 14:42:45.060556002,Destroyed,0.66
35859,2025-11-08 14:42:46.979166300,Destroyed,0.34
34599,2025-11-08 14:42:47.311111092,Destroyed,0.69
36730,2025-11-08 14:42:50.865680166,Destroyed,0.66
31594,2025-11-08 14:42:51.776214732,Ignition,0.34
56479,2025-11-08 14:42:52.179762828,Destroyed,0.5
36703,2025-11-08 14:42:53.908612902,Destroyed,0.46
40614,2025-11-08 14:42:58.654163076,Ignition,0.49
38845,2025-11-08 14:42:59.934517812,Ignition,0.66
35892,2025-11-08 14:43:01.362764358,Fire_Arrival,0.19
56079,2025-11-08 14:43:01.671624300,Destroyed,0.5
55059,2025-11-08 14:43:02.476682928,Ignition,0.5
42327,2025-11-08 14:43:02.529108012,Ignition,0.49
32192,2025-11-08 14:43:04.165990344,Destroyed,0.69
39433,2025-11-08 14:43:04.724156388,Ignition,0.46
46125,2025-11-08 14:43:05.882533404,Ignition,0.66
38616,2025-11-08 14:43:06.751697784,Ignition,0.34
43905,2025-11-08 14:43:07.395990552,Destroyed,0.36
37578,2025-11-08 14:43:09.984362562,Ignition,0.49
46138,2025-11-08 14:43:10.993663824,Ignition,0.46
39690,2025-11-08 14:43:13.026641994,Ignition,0.49
39412,2025-11-08 14:43:13.367217660,Destroyed,0.69
45202,2025-11-08 14:43:14.895081216,Ignition,0.36
47284,2025-11-08 14:43:17.073817908,Destroyed,0.49
40220,2025-11-08 14:43:17.332236642,Fire_Arrival,0.34
31914,2025-11-08 14:43:17.942708562,Destroyed,0.19
40565,2025-11-08 14:43:19.257475176,Fire_Arrival,0.46
47260,2025-11-08 14:43:20.182234272,Destroyed,0.69
56911,2025-11-08 14:43:21.457589562,Fire_Arrival,0.5
47581,2025-11-08 14:43:22.243036440,Ignition,0.66
44194,2025-11-08 14:43:22.900925580,Ignition,0.52
42455,2025-11-08 14:43:32.466969252,Fire_Arrival,0.46
37828,2025-11-08 14:43:36.488873940,Destroyed,0.39
53133,2025-11-08 14:43:37.654004430,Ignition,0.5
38594,2025-11-08 14:43:38.882952780,Ignition,0.34
41507,2025-11-08 14:43:39.387493572,Ignition,0.49
41655,2025-11-08 14:43:42.942290268,Destroyed,0.46
38543,2025-11-08 14:43:43.040462946,Ignition,0.49
42527,2025-11-08 14:43:46.343149494,Fire_Arrival,0.26
54342,2025-11-08 14:43:46.676792808,Destroyed,0.5
42187,2025-11-08 14:43:47.385562482,Destroyed,0.39
41045,2025-11-08 14:43:49.498761210,Ignition,0.56
39438,2025-11-08 14:43:49.739849118,Ignition,0.49
32857,2025-11-08 14:43:50.749079538,Ignition,0.46
56465,2025-11-08 14:43:51.093504072,Fire_Arrival,0.5
42064,2025-11-08 14:44:01.437552828,Destroyed,0.69
38599,2025-11-08 14:44:03.980717333,Ignition,0.49
56541,2025-11-08 14:44:07.354869948,Fire_Arrival,0.5
55020,2025-11-08 14:44:07.543673525,Fire_Arrival,0.5
34984,2025-11-08 14:44:09.896464638,Destroyed,0.66
55352,2025-11-08 14:44:10.235775528,Fire_Arrival,0.5
47859,2025-11-08 14:44:13.197283416,Fire_Arrival,0.34
53480,2025-11-08 14:44:15.062213958,Ignition,0.5
29243,2025-11-08 14:44:15.578443835,Destroyed,0.54
32189,2025-11-08 14:44:16.149562781,Ignition,0.46
32041,2025-11-08 14:44:16.969624236,Fire_Arrival,0.46
42462,2025-11-08 14:44:17.104696794,Fire_Arrival,0.46
39328,2025-11-08 14:44:17.686808544,Fire_Arrival,0.36
43216,2025-11-08 14:44:18.339045030,Destroyed,0.86
46569,2025-11-08 14:44:21.282627666,Ignition,0.61
56471,2025-11-08 14:44:28.151480142,Ignition,0.5
40958,2025-11-08 14:44:29.170472976,Destroyed,0.56
42459,2025-11-08 14:44:30.089280060,Fire_Arrival,0.49
38867,2025-11-08 14:44:30.783071154,Destroyed,0.51
44180,2025-11-08 14:44:31.082560800,Ignition,0.34
35470,2025-11-08 14:44:33.765739026,Ignition,0.34
37100,2025-11-08 14:44:35.357311734,Destroyed,0.69
35891,2025-11-08 14:44:36.403517874,Fire_Arrival,0.46
39378,2025-11-08 14:44:38.203513596,Ignition,0.69
37107,2025-11-08 14:44:38.807226222,Destroyed,0.69
40485,2025-11-08 14:44:40.177855584,Ignition,0.66
38652,2025-11-08 14:44:41.459219214,Ignition,0.66
32050,2025-11-08 14:44:44.724240006,Fire_Arrival,0.46
38584,2025-11-08 14:44:47.954212956,Ignition,0.19
44990,2025-11-08 14:44:48.878986818,Fire_Arrival,0.46
46886,2025-11-08 14:44:50.066530542,Ignition,0.36
36382,2025-11-08 14:44:51.133756782,Ignition,0.26
37121,2025-11-08 14:44:53.587058796,Ignition,0.46
39485,2025-11-08 14:44:54.123468426,Ignition,0.69
47855,2025-11-08 14:44:54.232140846,Fire_Arrival,0.36
35595,2025-11-08 14:44:55.997181072,Destroyed,0.41
35890,2025-11-08 14:44:58.336081638,Fire_Arrival,0.46
39453,2025-11-08 14:44:59.194639086,Ignition,0.66
45126,2025-11-08 14:45:02.592346020,Fire_Arrival,0.44
39323,2025-11-08 14:45:06.471073740,Fire_Arrival,0.56
38633,2025-11-08 14:45:07.135307406,Ignition,0.34
37498,2025-11-08 14:45:12.374237214,Destroyed,0.49
42463,2025-11-08 14:45:12.517372284,Fire_Arrival,0.66
47217,2025-11-08 14:45:13.686542010,Fire_Arrival,0.69
42674,2025-11-08 14:45:14.780820306,Destroyed,0.69
55658,2025-11-08 14:45:20.989182192,Ignition,0.5
38606,2025-11-08 14:45:21.584654490,Ignition,0.34
54480,2025-11-08 14:45:22.041071376,Destroyed,0.5
56869,2025-11-08 14:45:22.392240846,Destroyed,0.5
43258,2025-11-08 14:45:22.829206848,Destroyed,0.34
46858,2025-11-08 14:45:24.219351696,Destroyed,0.66
47856,2025-11-08 14:45:27.713314164,Fire_Arrival,0.36
41522,2025-11-08 14:45:29.915899956,Destroyed,0.66
41500,2025-11-08 14:45:30.028914341,Ignition,0.34
54529,2025-11-08 14:45:30.737136588,Ignition,0.5
53545,2025-11-08 14:45:31.223562756,Destroyed,0.5
42466,2025-11-08 14:45:32.514149058,Fire_Arrival,0.31
47218,2025-11-08 14:45:33.081690725,Fire_Arrival,0.46
44948,2025-11-08 14:45:35.688004692,Ignition,0.54
46127,2025-11-08 14:45:35.782988700,Destroyed,0.36
55300,2025-11-08 14:45:35.842923708,Destroyed,0.5
44550,2025-11-08 14:45:38.256838002,Ignition,0.36
44683,2025-11-08 14:45:38.555847876,Fire_Arrival,0.36
36387,2025-11-08 14:45:42.299858538,Ignition,0.59
53788,2025-11-08 14:45:43.282779552,Fire_Arrival,0.5
35478,2025-11-08 14:45:45.329263410,Ignition,0.54
44986,2025-11-08 14:45:49.171396536,Ignition,0.46
39329,2025-11-08 14:45:50.930297550,Fire_Arrival,0.56
38463,2025-11-08 14:45:52.274345946,Ignition,0.74
42035,2025-11-08 14:45:52.432059648,Destroyed,0.39
46131,2025-11-08 14:45:54.869968608,Ignition,0.46
44988,2025-11-08 14:45:54.900902226,Fire_Arrival,0.59
35482,2025-11-08 14:45:55.726638576,Fire_Arrival,0.36
42465,2025-11-08 14:45:56.623214742,Fire_Arrival,0.31
35348,2025-11-08 14:45:57.767182962,Destroyed,0.49
48112,2025-11-08 14:46:01.526274750,Destroyed,0.66
38693,2025-11-08 14:46:06.311855886,Ignition,0.34
32962,2025-11-08 14:46:06.685878072,Destroyed,0.86
31204,2025-11-08 14:46:09.544012344,Fire_Arrival,0.34
40762,2025-11-08 14:46:11.389610430,Ignition,0.49
39320,2025-11-08 14:46:17.250930036,Fire_Arrival,0.21
56540,2025-11-08 14:46:19.612472394,Fire_Arrival,0.5
39324,2025-11-08 14:46:20.820027222,Fire_Arrival,0.36
40086,2025-11-08 14:46:21.646903650,Destroyed,0.46
38542,2025-11-08 14:46:21.968567364,Ignition,0.49
31414,2025-11-08 14:46:24.713030112,Fire_Arrival,0.49
54294,2025-11-08 14:46:26.219424942,Destroyed,0.5
54330,2025-11-08 14:46:28.093035504,Fire_Arrival,0.5
39330,2025-11-08 14:46:28.678425132,Fire_Arrival,0.34
40556,2025-11-08 14:46:30.448903488,Ignition,0.36
55178,2025-11-08 14:46:32.166721223,Fire_Arrival,0.5
32063,2025-11-08 14:46:32.675142858,Fire_Arrival,0.34
53308,2025-11-08 14:46:35.537937288,Fire_Arrival,0.5
54432,2025-11-08 14:46:35.714739972,Ignition,0.5
39441,2025-11-08 14:46:38.228287068,Ignition,0.69
56263,2025-11-08 14:46:39.138174996,Ignition,0.5
29649,2025-11-08 14:46:39.796797162,Fire_Arrival,0.66
40348,2025-11-08 14:46:41.590090608,Ignition,0.46
42460,2025-11-08 14:46:43.474310160,Fire_Arrival,0.49
42464,2025-11-08 14:46:43.600857198,Fire_Arrival,0.49
39404,2025-11-08 14:46:43.657289232,Ignition,0.69
55958,2025-11-08 14:46:44.563634676,Ignition,0.5
33543,2025-11-08 14:46:45.224271642,Destroyed,0.59
53125,2025-11-08 14:46:45.904859616,Fire_Arrival,0.5
54530,2025-11-08 14:46:47.191641540,Destroyed,0.5
56240,2025-11-08 14:46:49.478104956,Fire_Arrival,0.5
53309,2025-11-08 14:46:49.721998776,Fire_Arrival,0.5
55019,2025-11-08 14:46:52.416568956,Ignition,0.5
40347,2025-11-08 14:46:53.085832422,Ignition,0.46
54759,2025-11-08 14:46:54.546964812,Destroyed,0.5
40775,2025-11-08 14:46:54.614652900,Destroyed,0.56
40752,2025-11-08 14:46:55.817050128,Fire_Arrival,0.46
38576,2025-11-08 14:46:56.994797736,Ignition,0.66
35483,2025-11-08 14:46:58.953378300,Fire_Arrival,0.36
56867,2025-11-08 14:47:01.250374140,Ignition,0.5
39387,2025-11-08 14:47:01.715458974,Destroyed,0.51
42468,2025-11-08 14:47:04.559252766,Fire_Arrival,0.46
47290,2025-11-08 14:47:04.597767618,Fire_Arrival,0.49
43176,2025-11-08 14:47:07.629679848,Ignition,0.34
56116,2025-11-08 14:47:07.712519574,Fire_Arrival,0.5
37116,2025-11-08 14:47:07.951202658,Ignition,0.56
47215,2025-11-08 14:47:09.229330020,Fire_Arrival,0.69
30360,2025-11-08 14:47:09.811273320,Destroyed,0.66
35642,2025-11-08 14:47:12.473755464,Destroyed,0.86
37108,2025-11-08 14:47:13.586803656,Destroyed,0.69
39327,2025-11-08 14:47:14.815406946,Fire_Arrival,0.36
47289,2025-11-08 14:47:15.642443675,Fire_Arrival,0.46
39977,2025-11-08 14:47:16.035632682,Destroyed,0.51
54845,2025-11-08 14:47:16.685994792,Ignition,0.5
56539,2025-11-08 14:47:16.722957995,Fire_Arrival,0.5
35634,2025-11-08 14:47:18.429431850,Destroyed,0.66
39432,2025-11-08 14:47:18.728395254,Ignition,0.49
42467,2025-11-08 14:47:20.252449800,Fire_Arrival,0.54
36054,2025-11-08 14:47:23.564011470,Destroyed,0.19
37818,2025-11-08 14:47:24.274054068,Destroyed,0.54
35343,2025-11-08 14:47:25.256439744,Fire_Arrival,0.36
38844,2025-11-08 14:47:28.943152842,Ignition,0.46
39480,2025-11-08 14:47:31.135986210,Ignition,0.69
38646,2025-11-08 14:47:36.034046070,Ignition,0.51
37496,2025-11-08 14:47:36.993226296,Destroyed,0.49
39332,2025-11-08 14:47:37.348551576,Fire_Arrival,0.69
42755,2025-11-08 14:47:40.084236504,Destroyed,0.66
42461,2025-11-08 14:47:41.832778950,Fire_Arrival,0.46
39325,2025-11-08 14:47:43.629265452,Fire_Arrival,0.36
31043,2025-11-08 14:47:46.206639990,Destroyed,0.46
53402,2025-11-08 14:47:49.703684940,Ignition,0.5
30225,2025-11-08 14:47:50.162293488,Destroyed,0.69
43172,2025-11-08 14:47:52.264845510,Ignition,0.54
41046,2025-11-08 14:47:52.814632560,Destroyed,0.69
42524,2025-11-08 14:47:55.719476850,Fire_Arrival,0.26
29861,2025-11-08 14:47:56.494950228,Ignition,0.34
54496,2025-11-08 14:47:57.919109430,Ignition,0.5
40755,2025-11-08 14:47:58.222606662,Fire_Arrival,0.36
38656,2025-11-08 14:48:00.291982596,Ignition,0.34
38850,2025-11-08 14:48:00.377815302,Fire_Arrival,0.66
53128,2025-11-08 14:48:03.705558486,Fire_Arrival,0.5
47276,2025-11-08 14:48:04.457252988,Destroyed,0.66
42525,2025-11-08 14:48:04.510714524,Fire_Arrival,0.26
38658,2025-11-08 14:48:06.633262920,Ignition,0.49
47583,2025-11-08 14:48:06.665965146,Fire_Arrival,0.66
39444,2025-11-08 14:48:07.064351304,Ignition,0.34
39331,2025-11-08 14:48:07.680815664,Fire_Arrival,0.69
37578,2025-11-08 14:48:09.984362562,Destroyed,0.49
35344,2025-11-08 14:48:11.336095884,Fire_Arrival,0.36
44684,2025-11-08 14:48:12.653083554,Fire_Arrival,0.46
40778,2025-11-08 14:48:19.929968538,Fire_Arrival,0.36
36386,2025-11-08 14:48:21.863078484,Ignition,0.69
41829,2025-11-08 14:48:23.074382934,Fire_Arrival,0.46
35072,2025-11-08 14:48:25.492545954,Destroyed,0.36
39279,2025-11-08 14:48:25.493902086,Destroyed,0.36
44847,2025-11-08 14:48:26.745977388,Ignition,0.69
40820,2025-11-08 14:48:26.935887288,Destroyed,0.69
43239,2025-11-08 14:48:27.233958492,Destroyed,0.69
53685,2025-11-08 14:48:31.217441891,Ignition,0.5
53126,2025-11-08 14:48:32.469976578,Fire_Arrival,0.5
38855,2025-11-08 14:48:33.196528728,Fire_Arrival,0.36
40986,2025-11-08 14:48:34.646392944,Destroyed,0.49
37479,2025-11-08 14:48:34.732572636,Destroyed,0.49
46961,2025-11-08 14:48:35.391849990,Fire_Arrival,0.39
40779,2025-11-08 14:48:35.486646672,Fire_Arrival,0.41
42469,2025-11-08 14:48:36.208054746,Fire_Arrival,0.66
41627,2025-11-08 14:48:36.736453950,Destroyed,0.46
40777,2025-11-08 14:48:36.904608480,Fire_Arrival,0.56
39434,2025-11-08 14:48:37.092292542,Ignition,0.66
53675,2025-11-08 14:48:38.230482972,Fire_Arrival,0.5
47967,2025-11-08 14:48:39.492093828,Destroyed,0.86
42079,2025-11-08 14:48:39.811530564,Ignition,0.31
55781,2025-11-08 14:48:40.153925514,Destroyed,0.5
35410,2025-11-08 14:48:41.234133684,Destroyed,0.61
47879,2025-11-08 14:48:41.912221770,Fire_Arrival,0.39
36738,2025-11-08 14:48:45.418196160,Destroyed,0.51
29646,2025-11-08 14:48:48.339385896,Fire_Arrival,0.46
31455,2025-11-08 14:48:48.725312514,Ignition,0.46
40754,2025-11-08 14:48:49.496843508,Fire_Arrival,0.36
53127,2025-11-08 14:48:49.589726856,Fire_Arrival,0.5
38635,2025-11-08 14:48:50.179856952,Ignition,0.49
47291,2025-11-08 14:48:50.299184724,Fire_Arrival,0.86
38612,2025-11-08 14:48:50.802765162,Ignition,0.34
43244,2025-11-08 14:48:55.955223276,Destroyed,0.46
35345,2025-11-08 14:48:57.812726286,Fire_Arrival,0.49
39403,2025-11-08 14:48:58.316098320,Ignition,0.69
43175,2025-11-08 14:48:59.558404122,Fire_Arrival,0.29
38627,2025-11-08 14:49:00.191303670,Ignition,0.51
53150,2025-11-08 14:49:01.890965279,Ignition,0.5
37590,2025-11-08 14:49:02.405601084,Ignition,0.66
39478,2025-11-08 14:49:03.799273092,Ignition,0.49
39420,2025-11-08 14:49:06.669598026,Destroyed,0.49
37895,2025-11-08 14:49:08.767581270,Destroyed,0.34
44206,2025-11-08 14:49:08.823207450,Ignition,0.34
45389,2025-11-08 14:49:10.064259834,Fire_Arrival,0.66
43970,2025-11-08 14:49:10.381442268,Ignition,0.54
55175,2025-11-08 14:49:11.606378934,Fire_Arrival,0.5
29427,2025-11-08 14:49:11.755119402,Fire_Arrival,0.39
45858,2025-11-08 14:49:12.922177332,Destroyed,0.74
46252,2025-11-08 14:49:13.267411884,Ignition,0.44
56261,2025-11-08 14:49:16.223989344,Ignition,0.5
35604,2025-11-08 14:49:18.502755990,Fire_Arrival,0.49
52954,2025-11-08 14:49:18.709102656,Destroyed,0.5
47586,2025-11-08 14:49:20.927656014,Fire_Arrival,0.66
56866,2025-11-08 14:49:21.824835270,Ignition,0.5
29428,2025-11-08 14:49:22.995867150,Fire_Arrival,0.49
37267,2025-11-08 14:49:23.392933974,Destroyed,0.49
39451,2025-11-08 14:49:23.625502662,Ignition,0.56
38200,2025-11-08 14:49:24.297268824,Destroyed,0.34
42872,2025-11-08 14:49:24.838035540,Destroyed,0.49
53207,2025-11-08 14:49:26.830430046,Destroyed,0.5
42472,2025-11-08 14:49:28.313414262,Fire_Arrival,0.46
39471,2025-11-08 14:49:29.675650980,Ignition,0.66
41830,2025-11-08 14:49:32.389293857,Fire_Arrival,0.34
44343,2025-11-08 14:49:32.817703674,Destroyed,0.4
42471,2025-11-08 14:49:33.062567117,Fire_Arrival,0.46
30170,2025-11-08 14:49:34.770553590,Destroyed,0.66
42470,2025-11-08 14:49:36.245091684,Fire_Arrival,0.49
37588,2025-11-08 14:49:36.408682224,Ignition,0.51
32855,2025-11-08 14:49:37.708323504,Destroyed,0.69
36368,2025-11-08 14:49:43.961073618,Ignition,0.36
41891,2025-11-08 14:49:44.719529124,Fire_Arrival,0.34
44949,2025-11-08 14:49:45.150876456,Fire_Arrival,0.54
42205,2025-11-08 14:49:47.480502960,Destroyed,0.36
33529,2025-11-08 14:49:48.815042310,Destroyed,0.66
43193,2025-11-08 14:49:50.100634194,Fire_Arrival,0.34
29743,2025-11-08 14:49:50.227591872,Destroyed,0.49
29647,2025-11-08 14:49:54.053347764,Fire_Arrival,0.46
47585,2025-11-08 14:49:54.376433250,Fire_Arrival,0.66
37109,2025-11-08 14:49:54.720678090,Destroyed,0.69
40990,2025-11-08 14:49:55.242326868,Destroyed,0.34
39401,2025-11-08 14:49:55.399895712,Destroyed,0.56
47587,2025-11-08 14:49:58.621055610,Fire_Arrival,0.49
54950,2025-11-08 14:49:59.571237474,Ignition,0.5
44190,2025-11-08 14:49:59.573457138,Fire_Arrival,0.86
30721,2025-11-08 14:50:00.322116204,Destroyed,0.36
39448,2025-11-08 14:50:00.742775730,Ignition,0.66
34845,2025-11-08 14:50:01.439572356,Fire_Arrival,0.86
46765,2025-11-08 14:50:01.762202622,Destroyed,0.36
38545,2025-11-08 14:50:03.524383608,Destroyed,0.49
29426,2025-11-08 14:50:03.906659711,Fire_Arrival,0.36
37502,2025-11-08 14:50:05.471715804,Destroyed,0.49
55394,2025-11-08 14:50:12.265189980,Destroyed,0.5
47292,2025-11-08 14:50:12.603871470,Fire_Arrival,0.49
29648,2025-11-08 14:50:13.802118846,Fire_Arrival,0.19
53276,2025-11-08 14:50:14.422696860,Destroyed,0.5
53323,2025-11-08 14:50:15.420077052,Ignition,0.5
34846,2025-11-08 14:50:15.860185518,Fire_Arrival,0.86
53997,2025-11-08 14:50:16.736293638,Ignition,0.5
38593,2025-11-08 14:50:16.909426038,Destroyed,0.34
38127,2025-11-08 14:50:19.573070124,Fire_Arrival,0.66
53310,2025-11-08 14:50:19.715154402,Fire_Arrival,0.5
36381,2025-11-08 14:50:22.089588198,Ignition,0.56
38654,2025-11-08 14:50:22.794238374,Ignition,0.51
44950,2025-11-08 14:50:24.245920356,Fire_Arrival,0.54
40961,2025-11-08 14:50:25.280254224,Ignition,0.34
47568,2025-11-08 14:50:25.804433406,Destroyed,0.49
53418,2025-11-08 14:50:27.617349762,Ignition,0.5
30620,2025-11-08 14:50:28.491792960,Fire_Arrival,0.49
34931,2025-11-08 14:50:30.001475280,Destroyed,0.66
54529,2025-11-08 14:50:30.737136588,Destroyed,0.5
29376,2025-11-08 14:50:32.125538177,Fire_Arrival,0.36
33007,2025-11-08 14:50:32.819855628,Destroyed,0.34
47588,2025-11-08 14:50:32.889651288,Fire_Arrival,0.66
42019,2025-11-08 14:50:33.067725965,Fire_Arrival,0.51
44191,2025-11-08 14:50:35.031014928,Fire_Arrival,0.69
45392,2025-11-08 14:50:36.707771556,Fire_Arrival,0.69
38594,2025-11-08 14:50:38.882952780,Destroyed,0.34
36418,2025-11-08 14:50:39.013908702,Destroyed,0.46
36828,2025-11-08 14:50:39.594577182,Destroyed,0.66
40462,2025-11-08 14:50:39.743006034,Destroyed,0.26
31026,2025-11-08 14:50:42.252193386,Destroyed,0.36
47834,2025-11-08 14:50:42.836548974,Fire_Arrival,0.86
32064,2025-11-08 14:50:50.630225856,Fire_Arrival,0.36
34941,2025-11-08 14:50:50.634500754,Destroyed,0.46
29739,2025-11-08 14:50:51.819932922,Destroyed,0.66
38202,2025-11-08 14:50:52.542560340,Destroyed,0.56
39436,2025-11-08 14:50:53.929154004,Destroyed,0.34
39486,2025-11-08 14:50:54.183050544,Ignition,0.69
38655,2025-11-08 14:50:55.003251204,Ignition,0.49
35492,2025-11-08 14:50:55.480141392,Fire_Arrival,0.49
31460,2025-11-08 14:50:55.731487404,Destroyed,0.49
53211,2025-11-08 14:50:56.004262698,Fire_Arrival,0.5
42473,2025-11-08 14:50:56.711161638,Fire_Arrival,0.36
44184,2025-11-08 14:51:03.266138124,Fire_Arrival,0.4
35472,2025-11-08 14:51:04.117945944,Ignition,0.34
44185,2025-11-08 14:51:05.758421592,Fire_Arrival,0.4
46832,2025-11-08 14:51:08.226149802,Destroyed,0.5
43246,2025-11-08 14:51:09.086435994,Destroyed,0.49
30705,2025-11-08 14:51:09.409894338,Fire_Arrival,0.56
29429,2025-11-08 14:51:11.896547412,Destroyed,0.36
39439,2025-11-08 14:51:13.652145756,Destroyed,0.86
56225,2025-11-08 14:51:16.616882088,Fire_Arrival,0.5
39328,2025-11-08 14:51:17.686808544,Ignition,0.36
43261,2025-11-08 14:51:18.992544744,Destroyed,0.49
34818,2025-11-08 14:51:20.139626550,Destroyed,0.69
40567,2025-11-08 14:51:21.139266384,Ignition,0.46
47589,2025-11-08 14:51:23.191604898,Fire_Arrival,0.46
47590,2025-11-08 14:51:23.374639104,Fire_Arrival,0.66
43575,2025-11-08 14:51:24.835981800,Destroyed,0.34
29425,2025-11-08 14:51:30.037831716,Fire_Arrival,0.39
40573,2025-11-08 14:51:30.356204328,Destroyed,0.49
55178,2025-11-08 14:51:32.166721223,Ignition,0.5
47293,2025-11-08 14:51:35.110537806,Fire_Arrival,0.49
30706,2025-11-08 14:51:35.282959866,Fire_Arrival,0.56
29320,2025-11-08 14:51:42.025254072,Fire_Arrival,0.49
41836,2025-11-08 14:51:42.968211594,Fire_Arrival,0.46
32197,2025-11-08 14:51:43.045702998,Fire_Arrival,0.19
40644,2025-11-08 14:51:44.094493152,Destroyed,0.51
35605,2025-11-08 14:51:45.459528894,Fire_Arrival,0.69
41428,2025-11-08 14:51:46.252323810,Ignition,0.66
34848,2025-11-08 14:51:49.194121236,Fire_Arrival,0.46
53688,2025-11-08 14:51:50.040648810,Ignition,0.5
34847,2025-11-08 14:51:50.528795298,Fire_Arrival,0.86
41837,2025-11-08 14:51:54.545272890,Destroyed,0.34
41835,2025-11-08 14:51:58.073508060,Fire_Arrival,0.46
47102,2025-11-08 14:52:00.081943674,Destroyed,0.69
41223,2025-11-08 14:52:01.814989284,Destroyed,0.44
46829,2025-11-08 14:52:02.671967862,Destroyed,0.66
43409,2025-11-08 14:52:04.083136085,Fire_Arrival,0.54
47591,2025-11-08 14:52:07.816143852,Fire_Arrival,0.69
32199,2025-11-08 14:52:08.070668526,Fire_Arrival,0.49
33545,2025-11-08 14:52:08.273235923,Destroyed,0.86
35607,2025-11-08 14:52:09.048007068,Fire_Arrival,0.69
45133,2025-11-08 14:52:10.588369314,Fire_Arrival,0.31
35606,2025-11-08 14:52:11.079338796,Fire_Arrival,0.49
44192,2025-11-08 14:52:11.265908826,Fire_Arrival,0.74
38663,2025-11-08 14:52:11.306866746,Ignition,0.21
29321,2025-11-08 14:52:12.559972644,Fire_Arrival,0.36
39865,2025-11-08 14:52:13.165349490,Destroyed,0.66
42474,2025-11-08 14:52:14.453942676,Fire_Arrival,0.46
53142,2025-11-08 14:52:15.430017396,Fire_Arrival,0.5
